row ID,row m/z,row retention time,10102016-08301.CDF Peak height,10102016-08401.CDF Peak height,10102016-08201.CDF Peak height,10102016-08501.CDF Peak height,10102016-08801.CDF Peak height,10102016-08901.CDF Peak height,10102016-08701.CDF Peak height,10102016-08601.CDF Peak height,10102016-09001.CDF Peak height,10102016-09301.CDF Peak height,10102016-09201.CDF Peak height,10102016-09101.CDF Peak height,10102016-10001.CDF Peak height,10102016-09401.CDF Peak height,10102016-09501.CDF Peak height,10102016-09601.CDF Peak height,10102016-10101.CDF Peak height,10102016-10501.CDF Peak height,10102016-10201.CDF Peak height,10102016-09901.CDF Peak height,10102016-10701.CDF Peak height,10102016-10301.CDF Peak height,10102016-10401.CDF Peak height,10102016-10601.CDF Peak height,10102016-10901.CDF Peak height,10102016-11101.CDF Peak height,10102016-10801.CDF Peak height,10102016-11001.CDF Peak height,10102016-11801.CDF Peak height,10102016-11201.CDF Peak height,10102016-11301.CDF Peak height,10102016-11401.CDF Peak height,10102016-12401.CDF Peak height,10102016-11701.CDF Peak height,10102016-12001.CDF Peak height,10102016-11901.CDF Peak height,10102016-12101.CDF Peak height,10102016-12301.CDF Peak height,10102016-12201.CDF Peak height,10102016-12701.CDF Peak height,10102016-12601.CDF Peak height,10102016-12801.CDF Peak height,10102016-12501.CDF Peak height,10102016-13101.CDF Peak height,10102016-12901.CDF Peak height,10102016-13701.CDF Peak height,10102016-13201.CDF Peak height,10102016-13001.CDF Peak height,10102016-14101.CDF Peak height,10102016-13801.CDF Peak height,10102016-13501.CDF Peak height,10102016-13601.CDF Peak height,10102016-14301.CDF Peak height,10102016-13901.CDF Peak height,10102016-14001.CDF Peak height,10102016-14201.CDF Peak height,10102016-14501.CDF Peak height,10102016-14701.CDF Peak height,10102016-14401.CDF Peak height,10102016-14601.CDF Peak height,10102016-14801.CDF Peak height,
11,100.93329832288954,4.877281171304208,3192.556640625,2883.716796875,3467.146484375,2293.072265625,2909.5703125,1947.4482421875,3072.283203125,3168.1015625,2938.888671875,2374.248046875,3204.638671875,2030.5634765625,2366.654296875,2387.841796875,2887.693359375,3286.529296875,3324.0,2739.28125,2677.783203125,4065.072265625,2444.212890625,3204.638671875,2839.60546875,1979.990234375,2344.77734375,2263.2421875,2761.513671875,2905.083984375,2754.451171875,1379.6416015625,2599.33203125,3245.662109375,2366.654296875,3953.919921875,2314.947265625,3514.2734375,2935.423828125,3039.2109375,0,3408.10546875,3168.1015625,3165.03125,0,0,0,1620.2880859375,2909.5703125,3396.115234375,0,3745.099609375,4083.330078125,3285.640625,1621.2666015625,2470.06640625,3599.275390625,2861.83984375,3895.056640625,2185.681640625,0,0,3434.4765625,
12,167.02020438772732,0.6513584715421082,3038.8359375,2281.490234375,2948.2734375,3831.1484375,2702.74609375,2702.74609375,2903.537109375,3707.978515625,2793.458984375,2973.4921875,2558.900390625,2979.525390625,2877.685546875,3162.0703125,3213.775390625,3038.8359375,2832.01171875,3971.69140625,3084.509765625,3168.1015625,3064.689453125,2610.607421875,2669.287109375,3327.83203125,2871.65234375,2748.41796875,3684.0390625,3376.224609375,2981.09765625,3081.99609375,2720.052734375,2869.138671875,3375.70703125,2980.16015625,3375.70703125,2953.671875,2263.2421875,3323.220703125,2888.021484375,2883.716796875,2159.828125,3490.2890625,2602.69921875,3090.54296875,3498.16015625,3076.90234375,2756.23828125,3428.96875,2470.06640625,2521.7734375,3627.158203125,2874.23046875,3534.453125,2461.521484375,3090.54296875,2754.451171875,2935.423828125,3946.27734375,3471.369140625,2495.919921875,3168.1015625,
13,568.3610709768827,4.816276511207956,2964.951171875,2886.830078125,4056.958984375,3333.3125,3615.771484375,2857.865234375,2806.158203125,3617.583984375,3818.806640625,2632.169921875,2935.423828125,3715.42578125,3530.548828125,3139.865234375,3582.275390625,3766.875,3847.80078125,3494.21875,3902.09765625,3845.990234375,3278.5,3328.146484375,3326.333984375,3739.94921875,3219.80859375,3504.193359375,2676.892578125,3960.96484375,3324.2265625,3349.853515625,3638.90234375,3478.84375,2857.865234375,3557.197265625,2159.828125,3426.6328125,3332.541015625,3555.109375,3045.8203125,2702.74609375,3686.140625,3481.951171875,3142.25,3185.380859375,3348.279296875,3740.50390625,3016.677734375,3419.44140625,3049.72265625,3533.416015625,4568.30859375,2987.130859375,4215.1875,3576.548828125,2754.451171875,3548.10546875,2780.3046875,3137.24609375,4039.466796875,2573.48046875,2900.99609375,
14,100.93322420120239,4.884739637374878,2556.115234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.1015625,0,2950.080078125,3038.8359375,3271.515625,0,0,0,0,0,0,0,0,0,0,0,3895.056640625,0,3038.8359375,3872.197265625,0,
15,100.93326711654663,4.817125082015991,2524.169921875,1623.9423828125,0,0,0,0,2289.095703125,2185.681640625,1624.140625,0,0,0,0,1596.3046875,0,1458.265625,0,0,0,0,0,0,0,0,0,0,1358.6865234375,0,0,0,0,0,0,0,0,0,0,0,0,2237.388671875,0,1532.220703125,0,0,0,0,0,2392.568359375,2451.275390625,1956.98046875,0,1433.49609375,0,0,2997.8125,0,1825.271484375,0,0,0,0,
16,802.5639902750651,5.4381319602330525,2469.02734375,2314.9375,1564.9560546875,1629.0966796875,2482.466796875,2637.2265625,2444.201171875,1580.71484375,1529.3359375,1564.427734375,1384.2431640625,1546.328125,1631.6533203125,2547.611328125,1595.91015625,2853.59375,1627.318359375,2430.76171875,2378.69921875,1543.5478515625,1569.400390625,1621.546875,1951.974609375,1504.9013671875,2185.673828125,1561.853515625,1601.59765625,1342.544921875,1577.068359375,2160.955078125,2883.697265625,1471.2822265625,1607.8798828125,2211.52734375,2728.580078125,1605.2314453125,1553.708984375,1395.85546875,1526.0068359375,2040.10546875,2792.341796875,2521.759765625,1597.6328125,1532.67578125,1582.271484375,1351.7548828125,1747.3115234375,1451.4990234375,1527.130859375,1453.6220703125,1492.2314453125,1483.546875,1585.3955078125,1611.6083984375,2444.201171875,1570.32421875,2547.611328125,2444.201171875,1557.8056640625,2455.8984375,0,
17,827.5658146784856,5.382522436288687,2392.478515625,1797.9443359375,0,0,0,2056.404296875,2133.958984375,1905.5517578125,1850.71875,1824.3310546875,0,0,0,2004.5185546875,1876.5703125,2086.515625,0,0,2289.072265625,0,2082.255859375,1927.1435546875,2418.208984375,1544.3037109375,0,1903.494140625,0,0,0,1797.9443359375,0,0,0,1978.84765625,0,1726.0546875,0,0,0,0,0,2186.794921875,0,0,0,0,0,0,1748.3818359375,1801.1572265625,2366.626953125,1721.5185546875,0,0,0,0,0,0,1681.265625,0,2159.8125,
18,540.3304533411244,4.669907663689285,2348.33984375,2237.388671875,2573.48046875,2547.626953125,2107.740234375,1601.1083984375,2030.5634765625,2365.060546875,2211.53515625,2263.2421875,2392.5078125,1339.6455078125,2521.7734375,2149.052734375,1926.767578125,1927.150390625,2444.212890625,1613.08984375,1979.990234375,2287.87890625,2211.595703125,2366.654296875,2322.1015625,1696.2021484375,2237.44921875,1616.693359375,2211.53515625,1902.9677734375,2074.80859375,2030.5634765625,1774.775390625,2056.416015625,1983.2109375,2261.5859375,1432.4111328125,1353.486328125,2133.9765625,2702.74609375,2133.9765625,1627.361328125,1993.5244140625,2702.74609375,2082.724609375,2625.185546875,2133.591796875,1926.767578125,1564.1181640625,2444.21484375,2210.3203125,2607.697265625,2676.892578125,1619.8779296875,2082.26953125,2185.681640625,1954.673828125,2006.3798828125,1591.4501953125,1393.2890625,2124.005859375,1594.5615234375,1982.13671875,
19,588.3307900350602,4.633500028829106,2340.80078125,1576.552734375,2780.3046875,1980.52734375,2625.185546875,1518.9873046875,2485.109375,3122.87890625,2470.06640625,2289.095703125,1840.685546875,1980.52734375,2067.576171875,1929.89453125,2169.677734375,2211.53515625,2547.626953125,1826.4814453125,2109.79296875,2174.033203125,3637.865234375,2263.2421875,1627.4990234375,2806.158203125,1593.837890625,2352.90234375,2048.828125,2046.142578125,2303.298828125,2030.5634765625,2138.04296875,1724.6787109375,1621.779296875,1956.2841796875,2488.318359375,2942.529296875,2300.25390625,2754.451171875,2444.212890625,1856.6962890625,2004.7099609375,2108.71875,1953.6005859375,2832.01171875,1581.568359375,1721.5185546875,1696.2021484375,2418.361328125,1594.5546875,2599.33203125,2883.716796875,3175.21484375,1903.50390625,1478.3330078125,1539.32421875,2108.12890625,1251.5654296875,1367.0888671875,2573.48046875,1823.7978515625,2599.33203125,
20,100.93329216003418,4.7775883102417,1777.595703125,1603.8359375,2137.953125,1646.0458984375,1528.19921875,1508.044921875,2237.388671875,2215.51171875,2547.626953125,1604.3271484375,1608.13671875,1559.1103515625,1535.30078125,2031.16015625,1604.0673828125,0,1598.9208984375,0,1487.8876953125,0,1725.7529296875,2241.365234375,0,1849.5908203125,1564.107421875,1502.7978515625,2133.9765625,1587.7900390625,1481.353515625,1509.74609375,2082.26953125,2108.123046875,1555.8291015625,0,2030.5634765625,2244.451171875,2263.2421875,2115.716796875,1594.9365234375,2374.248046875,2444.212890625,0,2118.8046875,0,2108.123046875,1478.97265625,2347.86328125,2277.8984375,2847.19921875,2809.6171875,2736.193359375,2340.80078125,1857.103515625,2184.103515625,0,0,2237.388671875,2310.814453125,2082.26953125,0,0,
21,169.0145263671875,0.6507766604423523,1594.9365234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748.3857421875,0,0,0,0,0,0,0,1518.9873046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.2646484375,1809.453125,0,0,0,0,0,
22,590.3455595422963,4.680331191078562,1477.142578125,1531.9853515625,1723.0693359375,1181.8583984375,1518.9873046875,1425.6787109375,1598.6005859375,1910.9873046875,1162.291015625,2086.001953125,1721.99609375,1271.8701171875,1365.9775390625,1226.1748046875,1549.3662109375,1510.2265625,1747.3115234375,1143.474609375,1563.798828125,1620.2529296875,2039.44921875,1057.599609375,996.7509765625,2161.685546875,991.84326171875,1569.6201171875,1328.5634765625,1620.9560546875,1321.8564453125,954.57666015625,1368.619140625,1288.4541015625,777.00537109375,1358.271484375,1559.95703125,1594.6806640625,2280.470703125,1493.6708984375,1852.87109375,1164.3291015625,1017.72509765625,897.37646484375,918.84228515625,2418.361328125,1116.8349609375,1247.048828125,1513.626953125,1597.513671875,975.9033203125,1283.150390625,1794.74609375,1799.0185546875,1321.40234375,806.97998046875,943.23486328125,1346.8515625,850.31982421875,974.54443359375,1083.8564453125,1185.330078125,1348.8115234375,
23,850.5601930009558,5.316697891722334,1429.2978515625,1012.9091796875,2935.341796875,2915.384765625,3251.451171875,1587.603515625,1245.5048828125,3957.845703125,3755.138671875,1457.8623046875,1214.8232421875,1420.2119140625,1134.091796875,1322.8505859375,1165.0263671875,1415.021484375,1357.2275390625,1631.2568359375,1044.6103515625,2664.83203125,3414.62109375,3825.46875,0,3090.451171875,3556.556640625,3090.451171875,1472.8916015625,2495.869140625,1597.39453125,1412.2783203125,1515.5068359375,1624.5908203125,1121.1298828125,0,1066.4736328125,3629.15234375,1550.3623046875,3715.3046875,1342.1669921875,2780.234375,0,3275.8984375,0,0,0,1415.1689453125,0,2501.763671875,1568.4365234375,2935.34375,0,0,0,0,1059.625,2831.9375,1274.6728515625,0,1520.7763671875,0,0,
24,248.9592272649046,0.44992650239194026,1390.05859375,1476.4853515625,1523.3154296875,1321.8115234375,1541.9716796875,1471.1123046875,1298.9521484375,1415.1826171875,1480.3486328125,1517.166015625,1328.7119140625,1346.8583984375,1548.0595703125,1453.3544921875,1433.3046875,1393.4052734375,1363.9736328125,1410.58203125,1483.1455078125,1404.03515625,1356.7333984375,1357.189453125,1445.7060546875,1412.515625,1411.1376953125,1408.64453125,1402.5458984375,1333.5390625,1453.6337890625,1281.298828125,1499.740234375,1495.87890625,1403.0,1392.2880859375,1326.9921875,1351.462890625,1355.994140625,1348.7060546875,1365.248046875,1419.1953125,1361.669921875,1426.0751953125,1491.8427734375,1365.66796875,1386.5869140625,1368.4541015625,1387.9404296875,1324.1552734375,1394.3583984375,1422.96875,1441.7568359375,1619.0,1247.1943359375,1399.1669921875,1445.8515625,1447.865234375,1305.791015625,1566.1494140625,1371.291015625,1401.41796875,1427.5576171875,
25,187.0063208908331,3.4078710313703193,1388.1806640625,1518.7177734375,3767.857421875,2520.521484375,2366.654296875,2961.27734375,1346.7841796875,6398.90625,2495.837890625,4374.22265625,3739.626953125,3269.01171875,4899.4765625,3037.5859375,5858.171875,485.708740234375,464.96923828125,1361.58203125,323.300537109375,4267.84765625,2314.947265625,7536.30859375,6345.9921875,3662.369140625,7702.4765625,3817.447265625,2521.7734375,1456.1982421875,8718.9609375,8031.30078125,3088.041015625,126.96917724609375,5433.27734375,3952.955078125,5269.91796875,1540.5341796875,5564.87109375,10973.625,3168.810546875,6023.0625,7837.50390625,4267.9296875,4557.45703125,2289.095703125,4162.4453125,3955.080078125,236.1724853515625,4579.9609375,2728.515625,2263.2421875,3951.390625,259.194091796875,390.836181640625,411.8291015625,2521.7734375,2030.5634765625,1610.4755859375,3012.982421875,13230.3984375,3426.279296875,3925.103515625,
26,112.9851920956471,0.45051967218273975,1360.5087890625,1479.388671875,1627.4384765625,1334.662109375,1520.4443359375,1337.466796875,1321.720703125,1401.904296875,1488.6376953125,1504.728515625,1342.3408203125,1401.8134765625,1600.7080078125,1437.615234375,1388.244140625,1433.0986328125,1366.1201171875,1385.9091796875,1469.9677734375,1612.48046875,1428.8408203125,1398.6103515625,1408.6103515625,1380.2841796875,1468.8125,1442.4482421875,1486.0556640625,1361.1279296875,1585.7822265625,1331.904296875,1507.5859375,1487.0087890625,1391.99609375,1483.7763671875,1374.4189453125,1390.3505859375,1310.0068359375,1336.330078125,1525.5087890625,1448.8974609375,1459.982421875,1418.2392578125,1386.3154296875,1285.9736328125,1481.904296875,1451.154296875,1463.15625,1396.8427734375,1404.0185546875,1379.451171875,1417.029296875,1502.1328125,1385.2880859375,1424.6865234375,1498.4365234375,1497.4921875,1375.046875,1402.2822265625,1490.3486328125,1371.568359375,1429.5078125,
27,367.15733737632877,4.1069759853550645,1289.0087890625,1154.3134765625,1376.5830078125,919.4580078125,1376.099609375,475.435791015625,1311.1240234375,2568.0859375,1344.5791015625,1600.4423828125,2033.306640625,1953.064453125,1390.6513671875,3173.21484375,2614.3984375,3059.294921875,1049.181640625,1020.91650390625,1042.359375,1399.8251953125,1595.4619140625,759.1767578125,975.6923828125,1608.751953125,1048.8349609375,622.37841796875,2133.9765625,1057.953125,881.22265625,844.5771484375,1079.2626953125,3534.453125,789.021484375,1362.8447265625,2407.57421875,872.0126953125,730.25244140625,2930.029296875,2702.74609375,1409.5673828125,1123.7158203125,2211.53515625,1927.7470703125,2082.26953125,2852.470703125,894.99072265625,3041.076171875,2257.84765625,1149.0400390625,1517.7021484375,1398.533203125,1193.671875,1116.7490234375,1130.7568359375,1086.88671875,2777.14453125,1089.4248046875,975.515625,1335.201171875,735.81884765625,1316.1337890625,
28,857.6731913639949,4.892011550756601,1231.7421875,1113.609375,0,1079.4248046875,1207.3369140625,1316.4736328125,1265.2783203125,1073.64453125,1029.8818359375,1139.6787109375,850.37841796875,1199.3544921875,1223.626953125,1239.041015625,870.73828125,901.58447265625,1148.564453125,972.03125,1164.6435546875,0,1379.0888671875,907.47314453125,1328.6015625,1310.90625,948.68212890625,1364.6884765625,1229.376953125,1094.06640625,1186.5673828125,1211.7880859375,936.00830078125,889.029296875,1288.095703125,0,0,1230.958984375,1085.8046875,1124.275390625,1233.125,970.9580078125,937.18310546875,1177.080078125,1101.427734375,1361.89453125,0,1052.0615234375,1327.4970703125,875.4912109375,0,941.1064453125,0,1261.314453125,1073.7685546875,1266.3681640625,1080.1826171875,0,0,1181.552734375,1009.15966796875,857.99267578125,1055.697265625,
29,696.7640255787334,3.5178846882992105,1191.3515625,1264.7041015625,1135.787109375,1032.6298828125,1182.767578125,1557.150390625,1095.638671875,1077.890625,1341.072265625,1355.2138671875,1405.9638671875,1149.484375,686.67822265625,689.9130859375,789.50927734375,1091.2001953125,1087.994140625,918.87451171875,849.35400390625,1067.4560546875,950.0693359375,1035.8359375,756.17578125,848.91259765625,642.27734375,1197.8974609375,621.44287109375,923.12744140625,943.97607421875,996.43115234375,958.73779296875,896.04638671875,1051.8447265625,959.79150390625,1248.736328125,1336.7470703125,1412.1025390625,985.783203125,1119.0517578125,972.04638671875,859.0966796875,948.95849609375,1464.6982421875,771.26318359375,706.435546875,907.1162109375,875.00146484375,1160.0908203125,1073.205078125,992.55517578125,1010.0634765625,888.73974609375,1042.2041015625,974.99365234375,1108.1484375,915.88818359375,1120.0458984375,927.93212890625,1001.59033203125,1348.3447265625,1110.4306640625,
30,854.5934702555338,5.664588212966919,1102.537109375,1084.703125,0,942.0732421875,1041.828125,1045.326171875,1233.6904296875,0,0,1121.5693359375,0,0,0,1243.9541015625,0,1156.685546875,0,0,0,0,0,0,0,0,1201.4248046875,0,0,0,0,1042.884765625,1158.927734375,0,0,0,1057.3544921875,0,1072.3544921875,0,1031.244140625,1186.482421875,0,1202.3828125,0,0,0,1031.537109375,0,0,0,0,0,1238.4697265625,1167.19921875,0,952.43408203125,0,0,829.05517578125,1308.6201171875,1094.2841796875,0,
31,92.92833453319112,0.47470218627179256,1032.798828125,953.6640625,943.775390625,906.3408203125,903.9404296875,987.3388671875,876.55029296875,929.43310546875,996.0869140625,1029.611328125,937.0361328125,951.71728515625,1011.78076171875,1008.46337890625,848.173828125,941.91650390625,971.95654296875,954.517578125,936.24609375,969.96240234375,921.18408203125,980.4169921875,985.9912109375,899.8349609375,1028.072265625,1000.73193359375,886.90771484375,927.49853515625,964.84326171875,941.701171875,931.67724609375,984.16552734375,1020.9833984375,954.4365234375,947.3232421875,970.560546875,905.529296875,933.048828125,1017.474609375,910.3134765625,934.94677734375,927.447265625,1009.89990234375,992.291015625,1041.62890625,1014.08544921875,879.5517578125,1015.744140625,983.830078125,945.544921875,1038.837890625,1014.70361328125,959.087890625,1022.119140625,1002.46533203125,1018.326171875,980.83154296875,999.85888671875,1003.7744140625,1116.052734375,957.111328125,
32,215.03185559882493,0.48846666588157905,1010.341796875,965.369140625,981.869140625,985.72412109375,1022.8125,899.0244140625,1018.7255859375,964.0615234375,943.158203125,1014.83837890625,892.11376953125,1121.41015625,1068.322265625,1002.44384765625,1012.3349609375,1131.224609375,1035.544921875,1026.1318359375,1098.0712890625,938.97216796875,922.53271484375,964.67041015625,1025.0185546875,956.8212890625,960.65185546875,954.11181640625,1052.572265625,1097.4931640625,1090.0458984375,1108.70703125,1008.18505859375,1024.10546875,1130.626953125,1028.552734375,922.24365234375,912.44189453125,1101.78125,913.4716796875,893.35791015625,1086.7587890625,983.75439453125,1004.80712890625,1036.7080078125,978.5986328125,1159.51171875,1092.5673828125,1060.3203125,1166.2822265625,987.66650390625,1002.54248046875,1102.26171875,1147.05078125,1219.5849609375,1075.337890625,968.17919921875,1098.576171875,1037.1103515625,1117.3486328125,1227.517578125,1125.337890625,1049.2841796875,
33,89.02360090662222,0.712984697740586,1009.29296875,1360.357421875,1092.4931640625,882.15673828125,806.74267578125,1181.544921875,995.07958984375,921.57421875,1007.72265625,1137.796875,953.38818359375,893.73876953125,885.73876953125,1546.791015625,911.64501953125,928.33740234375,1095.8037109375,876.84814453125,1163.869140625,1245.65234375,1097.2734375,979.72802734375,1073.1796875,1114.63671875,1096.8193359375,963.42529296875,1467.419921875,1043.0126953125,775.00146484375,825.93212890625,995.20654296875,838.5400390625,1329.3154296875,1152.9033203125,943.1484375,1345.55859375,1128.125,1158.275390625,1231.0380859375,1124.732421875,1078.849609375,993.349609375,900.62939453125,1082.10546875,1451.78515625,1159.45703125,1031.5322265625,1051.658203125,999.25341796875,1280.5537109375,1345.095703125,1079.7939453125,1049.1279296875,1126.828125,1308.62109375,1152.9765625,978.4931640625,822.9482421875,1163.9267578125,1125.666015625,1402.59375,
34,201.03631083170572,3.6449240578545465,974.57763671875,0,71.6455078125,0,0,0,403.3095703125,0,0,0,0,0,0,0,0,0,0,0,0,0,473.347900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.86273193359375,0,0,122.03680419921875,0,0,0,0,0,0,0,0,0,0,66.77032470703125,0,0,0,395.5537109375,0,0,0,0,0,66.46441650390625,
35,316.9464796722912,0.4495125681650443,960.24609375,963.81591796875,1028.060546875,895.814453125,990.0703125,946.3330078125,914.025390625,963.20947265625,1028.2001953125,1025.001953125,968.9697265625,929.9150390625,1079.4931640625,912.3720703125,918.0537109375,967.21533203125,996.5771484375,900.71923828125,992.2744140625,1044.369140625,875.94287109375,943.78857421875,1013.4052734375,884.9736328125,949.4619140625,951.34814453125,1005.353515625,888.5830078125,1019.12646484375,908.87939453125,984.33984375,1022.17724609375,948.19189453125,895.4814453125,933.46240234375,971.478515625,895.2080078125,903.1796875,903.07958984375,973.05419921875,953.21923828125,974.70849609375,943.02197265625,880.73193359375,947.68359375,922.17724609375,1001.783203125,967.23291015625,932.5029296875,931.5078125,933.99951171875,1035.6533203125,918.26708984375,896.73828125,1031.908203125,1009.337890625,965.35986328125,982.384765625,944.3251953125,1064.4833984375,971.63037109375,
36,205.07570878849472,2.360134901002396,949.45263671875,993.53076171875,967.21484375,944.865234375,968.5302734375,1175.2158203125,997.88232421875,960.9111328125,894.9326171875,939.330078125,1003.556640625,952.28369140625,958.09033203125,954.39501953125,1042.2021484375,989.29638671875,986.783203125,963.2548828125,1040.091796875,1009.65673828125,940.6796875,0,0,0,1035.3818359375,1032.98828125,0,986.97021484375,1026.96484375,0,0,1087.0380859375,1019.9853515625,0,998.03662109375,1244.2861328125,0,0,0,1142.8203125,0,0,1081.658203125,1144.73046875,997.140625,960.25244140625,954.029296875,971.26708984375,1023.7626953125,0,1062.3095703125,0,1015.333984375,984.12744140625,1042.251953125,0,1025.615234375,0,0,0,1003.60595703125,
37,697.263027003554,3.518652998033117,916.75146484375,898.470703125,862.60791015625,712.30029296875,807.5224609375,1067.138671875,777.15771484375,785.533203125,1013.8828125,948.93701171875,1064.275390625,868.20849609375,525.14404296875,530.3388671875,686.62353515625,833.49365234375,862.28271484375,666.97119140625,663.759765625,836.66845703125,768.07275390625,874.99609375,577.16748046875,612.89501953125,500.278076171875,873.953125,477.092041015625,674.8408203125,707.16748046875,733.49365234375,675.2216796875,677.6708984375,726.802734375,776.00927734375,916.25537109375,914.517578125,1154.87890625,739.18359375,915.60400390625,739.4560546875,690.146484375,708.3369140625,1095.04296875,613.79345703125,497.3642578125,728.375,641.453125,915.00244140625,777.71728515625,791.54931640625,827.3623046875,687.14501953125,784.47509765625,737.43896484375,895.83740234375,638.0791015625,963.5185546875,681.9111328125,763.31103515625,982.25390625,789.048828125,
38,281.24812647501625,4.889154171943664,901.138671875,624.30419921875,975.1142578125,289.656982421875,447.094482421875,308.589599609375,1169.83203125,1377.763671875,816.93896484375,738.6083984375,296.423828125,325.533203125,308.4765625,1337.78515625,332.548828125,825.64013671875,354.507080078125,515.86181640625,381.147705078125,792.22265625,559.83447265625,779.53515625,299.04345703125,425.126220703125,376.6220703125,457.08349609375,1397.8232421875,184.4493408203125,626.53662109375,286.682861328125,325.4912109375,835.1640625,316.8076171875,873.18603515625,199.1278076171875,1126.919921875,492.148681640625,345.0126953125,239.395263671875,1186.1142578125,427.776123046875,851.8466796875,443.2548828125,1045.828125,419.258544921875,0,518.6904296875,1329.4072265625,1169.9970703125,1251.3896484375,958.4716796875,874.572265625,140.7620849609375,541.57470703125,973.12841796875,916.916015625,696.91259765625,232.9390869140625,351.276123046875,946.8798828125,690.20068359375,
39,740.4931081136068,3.6076872030893963,884.41650390625,913.5302734375,862.04248046875,1044.8974609375,863.67578125,963.87939453125,1032.744140625,852.65087890625,1013.869140625,900.83740234375,1069.6474609375,938.3896484375,940.53955078125,1025.26953125,831.36181640625,915.91796875,902.55419921875,1070.740234375,916.85546875,923.18115234375,1064.7060546875,1014.904296875,1007.40380859375,1085.296875,991.40380859375,881.1171875,933.67236328125,1028.06640625,969.1904296875,953.203125,993.39892578125,0,843.24169921875,1005.0908203125,905.0654296875,792.76513671875,922.02001953125,881.17578125,1076.26953125,1182.8916015625,958.5205078125,982.1103515625,1013.0146484375,831.92236328125,814.10400390625,940.1142578125,860.12646484375,1075.6337890625,810.8701171875,893.2548828125,928.21044921875,918.5107421875,1020.1103515625,890.04296875,998.8232421875,915.88232421875,1069.4990234375,998.33837890625,927.140625,934.89697265625,976.55517578125,
40,828.5761586064878,5.3916905859242314,860.75927734375,0,412.592041015625,481.0126953125,0,0,658.22802734375,669.4970703125,0,582.2783203125,0,481.0126953125,0,0,0,0,0,517.59814453125,658.22802734375,0,618.8642578125,523.54833984375,0,0,582.2783203125,0,0,0,0,0,0,472.516845703125,0,0,669.890625,0,0,0,556.9619140625,0,0,0,506.3291015625,0,0,0,506.3291015625,0,0,632.91162109375,556.9619140625,0,0,683.54443359375,0,670.6767578125,0,0,0,632.91162109375,582.2783203125,
41,588.8964573594391,0.44951338699606597,858.32958984375,956.38525390625,955.173828125,742.02490234375,866.0673828125,835.4404296875,874.52880859375,830.44580078125,805.955078125,832.58349609375,773.16162109375,808.29931640625,968.00244140625,899.73046875,788.5751953125,899.822265625,841.3212890625,825.23193359375,796.64404296875,895.96142578125,860.369140625,885.76611328125,851.0234375,838.14697265625,872.6494140625,861.95654296875,884.8291015625,805.048828125,882.15283203125,832.0302734375,946.37646484375,831.56494140625,813.6865234375,802.33740234375,827.03564453125,812.6943359375,853.330078125,840.2021484375,837.958984375,855.37451171875,889.201171875,824.5595703125,846.08349609375,784.46142578125,890.6982421875,837.71240234375,830.443359375,871.419921875,868.77099609375,834.7392578125,880.33251953125,811.83056640625,772.83447265625,804.14892578125,871.05224609375,853.2744140625,826.6904296875,923.75439453125,841.77197265625,850.830078125,876.22705078125,
42,448.32202335279817,4.445673455997389,820.474609375,145.160888671875,181.5948486328125,287.04736328125,0,0,196.6416015625,336.246826171875,218.8740234375,0,197.9671630859375,169.4256591796875,368.84716796875,334.937255859375,202.640625,168.327392578125,0,84.30377197265625,341.90087890625,183.9161376953125,0,120.44482421875,83.2489013671875,93.79742431640625,69.955322265625,134.4383544921875,344.0986328125,163.8172607421875,0,112.90985107421875,150.769287109375,329.11865234375,256.014404296875,201.464599609375,0,0,226.9984130859375,357.15869140625,0,173.1182861328125,197.2269287109375,207.2523193359375,430.688232421875,70.4259033203125,138.7440185546875,0,239.765380859375,288.19189453125,145.675537109375,106.45562744140625,162.8359375,0,225.293701171875,273.408203125,123.6884765625,1011.26123046875,161.737548828125,0,462.806640625,170.53857421875,224.6617431640625,
43,832.6125240325928,6.138030191262563,806.36376953125,1094.837890625,0,914.75390625,1161.958984375,0,780.783203125,942.5234375,0,965.271484375,1281.1259765625,1289.986328125,973.43701171875,0,1035.953125,939.78564453125,1031.80078125,881.46826171875,1093.37109375,1163.6806640625,960.4638671875,1189.4208984375,965.8955078125,1007.58203125,1009.7392578125,0,0,1031.4951171875,987.43701171875,831.83935546875,0,979.91162109375,943.900390625,0,656.59375,820.0595703125,1101.37890625,0,0,913.97900390625,1026.71875,874.7294921875,1036.953125,1228.1396484375,1046.333984375,0,941.580078125,1003.9501953125,1084.0009765625,1110.2080078125,1145.7822265625,0,1057.7080078125,0,748.939453125,1198.8359375,1114.9140625,856.4658203125,1010.17333984375,879.27001953125,1007.26171875,
